date,retail_and_recreation_percent_change_from_baseline,ndti_change_from_baseline,ndvi_change_from_baseline,tmmx_change_from_baseline,Precipitation (mm/day)_change_from_baseline,aod_change_from_baseline,NO2_column_number_density_change_from_baseline,avg_rad_change_from_baseline
2020-06-15,-63.0,,,,-97.94104819271689,4.648921015271475,-29.184999001960573,
2020-06-16,-64.0,,,,-58.37208141255316,-12.659591764032271,-14.745495237349003,
2020-06-17,-64.0,,,,-97.31560764077646,-25.847734151406293,-14.0222563079584,
2020-06-18,-64.0,-30.817358271487862,-9.700755498144924,,-99.99995637506125,-38.37301622094956,-20.856336594288052,
2020-06-19,-64.0,,,,-100.00000000000001,98.44828983920465,-30.528328458646232,
2020-06-20,-65.0,,,,270.52965089787244,14.856723861620017,-34.032989408844756,
2020-06-21,-71.0,,,,39.7825870452382,-65.98413302483179,,
2020-06-22,-61.0,,,,43.76806974712417,12.833249616253848,-27.907445215222666,
2020-06-23,-62.0,-1.2874568650220448,-31.29590506202408,,-100.00000000000001,60.7438304154192,-42.10840023229787,
2020-06-24,-62.0,,,,-98.6878340899593,-21.92799750812233,-49.08051204029797,
2020-06-25,-62.0,,,,-96.9583934087553,,-42.323623345662334,
2020-06-26,-62.0,,,,-59.036611312915674,36.70982026243485,-41.7608525536796,
2020-06-27,-65.0,,,,-96.3308342597375,63.80820534049448,-46.030794431393936,
2020-06-28,-66.0,-88.3096904605805,-27.12362493224304,,-99.99816438849918,-0.8391965218673102,-42.79500724992921,
2020-06-29,-62.0,,,,693.303301771354,90.22962814651795,-32.807117545736595,
2020-06-30,-61.0,,,,16.33935868271594,76.4554274307688,-31.71908451406683,
2020-07-01,-60.0,,,49.73404249063944,27.882236092890682,,-23.827737988503156,-29.354099672973067
2020-07-02,-61.0,,,,-100.00000000000001,157.48462572442577,-14.814670624833651,
2020-07-03,-60.0,-46.14078569839771,-29.152864624434482,,336.84314035722525,65.67257675950407,-2.600284500078903,
2020-07-04,-61.0,,,,2081.9849915918926,81.48945174005947,-37.261127796369266,
2020-07-05,-62.0,,,,1211.4565352249922,-20.306354106707836,,
2020-07-06,-59.0,,,,-98.88676577824474,,-7.378810650586544,
2020-07-07,-58.0,,,,-93.65817092118964,,10.465621718128562,
2020-07-08,-59.0,,,,3866.256648603107,,-47.020334756755815,
2020-07-09,-58.0,,,,-93.57314784473661,216.46164568169542,-32.53699349981921,
2020-07-10,-58.0,,,,3529.2232548138663,99.32686934500204,-39.98725248243681,
2020-07-11,-60.0,,,,-19.5106459020556,29.45556480856652,-49.966311738052916,
2020-07-12,-60.0,,,,585.5682946636366,,-45.545327924884376,
2020-07-13,-57.0,-32.4800781379537,12.75207063272637,,-97.79630031334838,11.015251056361498,-38.94597113040747,
2020-07-14,-57.0,,,,-100.00000000000001,-3.996275134425308,-32.80353856356571,
2020-07-15,-56.0,,,,-100.00000000000001,,,
2020-07-16,-56.0,,,,-60.776388568989205,,-47.77818287506645,
2020-07-17,-56.0,,,,445.3654959319396,,-35.164670394694745,
2020-07-18,-56.0,,,,2434.894622074356,,-8.41141862727271,
2020-07-19,-59.0,,,,5850.370331597592,,-24.521635628697723,
2020-07-20,-54.0,,,,2478.987832926484,,-46.11031406898077,
2020-07-21,-56.0,,,,3009.7988216904573,19.43930162142944,-64.0149382931527,
2020-07-22,-56.0,,,,3670.14863578121,,-49.52076773925852,
2020-07-23,-53.0,14.341435693213674,6.211610372235272,,-89.07561209703857,,-47.414253434807875,
2020-07-24,-55.0,,,,202.50146021972753,,-39.38813950992396,
2020-07-25,-55.0,,,,-87.8046352848745,,,
2020-07-26,-55.0,,,,-72.78244858876636,99.81635914462801,,
2020-07-27,-53.0,,,,-96.6629248176283,13.176442715423871,-51.599112205091004,
2020-07-28,-53.0,,,,424.7462926460171,-4.752536593919809,-43.2405277823152,
2020-07-29,-53.0,,,,1145.769101661398,57.199157533425634,-21.402501977208274,
2020-07-30,-50.0,,,,889.5843250008611,,,
2020-07-31,-49.0,,,,385.75065874702364,99.78150443676415,-36.664727082564845,
2020-08-01,-54.0,,,43.88349668341458,106.06774956304457,106.61428804222197,-23.82529763834986,-32.47715504273833
2020-08-02,-45.0,24.718404956608286,34.1610389056719,,59.31946786779867,28.19859704296313,-52.25036071935373,
2020-08-03,-53.0,,,,137.8387010760771,,-37.848670853016436,
2020-08-04,-53.0,,,,-27.237902843590177,15.48883779247108,-36.939323437250614,
2020-08-05,-51.0,,,,1079.3256820752144,,-45.4674743298137,
2020-08-06,-50.0,,,,-85.8109146860107,-71.09352820216687,-48.147224148698086,
2020-08-07,-49.0,62.68522900552668,28.337471666071448,,-94.66252221867553,,-50.90241710449621,
2020-08-08,-50.0,,,,3149.430680774851,212.0160093439942,-34.40416007548568,
2020-08-09,-50.0,,,,508.96450352711173,,-20.15132477096621,
2020-08-10,-47.0,,,,823.147586172066,,-35.97809319296401,
2020-08-11,-47.0,,,,104.78239305023648,,-42.49020693316426,
2020-08-12,-50.0,,,,6882.958373777403,-18.2345862310396,-46.679092608709986,
2020-08-13,-52.0,,,,5950.863344674209,,-18.260332331937587,
2020-08-14,-41.0,,,,43.07958058291275,,-26.615722330137974,
2020-08-15,-65.0,,,,-66.9507173737942,,-55.59337114102726,
2020-08-16,-47.0,,,,109.15447156410214,,-50.21578437183732,
2020-08-17,-47.0,,,,472.34069756671437,,-51.993596176016275,
2020-08-18,-46.0,,,,281.1097436822449,,-19.09990573242474,
2020-08-19,-53.0,,,,8962.016011552802,,,
2020-08-20,-48.0,,,,2230.9313110887124,,34.60773464930563,
2020-08-21,-44.0,,,,-23.281575550188666,,-52.628236585290026,
2020-08-22,-45.0,,,,-95.88356815694924,-58.04758585537655,-51.181932161498274,
2020-08-23,-45.0,,,,-97.4356452510167,,-56.10525920314685,
2020-08-24,-44.0,,,,-88.15344223440813,,-57.688848529397085,
2020-08-25,-45.0,,,,-95.19329778882097,,-57.693502784846025,
2020-08-26,-45.0,,,,-75.60241086350177,,-53.54519215287261,
2020-08-27,-45.0,,,,-83.23640893875199,,-41.231100521327456,
2020-08-28,-48.0,,,,368.6593725592247,,-45.790857212634116,
2020-08-29,-45.0,,,,-91.97588678521717,-30.206455902796865,-46.11289371296906,
2020-08-30,-47.0,,,,-82.95643019396603,,-62.55605654594075,
2020-08-31,-42.0,,,,-100.00000000000001,,-50.08426364052496,
2020-09-01,-43.0,,,50.73605622216381,-98.24985261614596,,-37.70586224417267,-24.14024536957762
2020-09-02,-45.0,,,,-88.4478545301891,,-31.19994804441482,
2020-09-03,-45.0,,,,-79.62081021377104,,-50.79070656299176,
2020-09-04,-45.0,,,,-39.19262111028142,,-36.67274291772628,
2020-09-05,-49.0,,,,3258.5753807134415,,-29.724320886157965,
2020-09-06,-45.0,20.56244800189746,11.409619131385904,,-93.24358038290569,27.14545883075789,-47.36259054124663,
2020-09-07,-44.0,,,,947.6373495696037,,-26.086734376703323,
2020-09-08,-43.0,,,,-100.00000000000001,24.22625501456099,-48.84764226411065,
2020-09-09,-45.0,,,,-100.00000000000001,28.012544122675173,-48.53990183346678,
2020-09-10,-44.0,,,,-100.00000000000001,0.474713741208912,-43.25534388586304,
2020-09-11,-42.0,39.17775596193958,49.0636738889589,,-100.00000000000001,-3.0429613653050764,-28.047103371218483,
2020-09-12,-44.0,,,,-100.00000000000001,-12.349588652598676,-37.497921147738914,
2020-09-13,-44.0,,,,-100.00000000000001,,-33.621188211182115,
2020-09-14,-41.0,,,,-100.00000000000001,,-42.78429088147097,
2020-09-15,-41.0,,,,-100.00000000000001,68.58358663698276,-18.052823309873308,
2020-09-16,-42.0,34.345285014704345,28.858660498450146,,-100.00000000000001,22.22852017813726,-41.080028015989726,
2020-09-17,-41.0,,,,-100.00000000000001,-43.040711612825326,-39.72825707445738,
2020-09-18,-40.0,,,,-99.53999953190672,-17.25075944445553,-42.18954251715976,
2020-09-19,-42.0,,,,-97.38309994258651,119.84621221346255,-40.439670980323,
2020-09-20,-42.0,,,,-100.00000000000001,-21.61024905727631,-38.50224861394574,
2020-09-21,-39.0,29.25532313098727,16.842140395680776,,-99.56471052594355,-12.367951647236053,-19.39421727138369,
2020-09-22,-41.0,,,,63.70517300586169,-20.117356036620425,-11.164995103204609,
2020-09-23,-42.0,,,,-99.3688876598432,-14.967727195290546,-24.956468832826122,
2020-09-24,-43.0,,,,-100.00000000000001,-3.3674216361577254,-35.92756107263104,
2020-09-25,-42.0,,,,-100.00000000000001,14.110008309628242,-36.61691360105226,
2020-09-26,-43.0,17.372293558639704,-32.97734382047258,,168.15412233948692,10.645764925159858,-66.45838427614538,
2020-09-27,-43.0,,,,-100.00000000000001,-35.182058289061544,-39.893465059794785,
2020-09-28,-42.0,,,,-100.00000000000001,-35.9733531191161,-44.02985393352191,
2020-09-29,-42.0,,,,-100.00000000000001,-24.620811775577522,-49.62874971455399,
2020-09-30,-42.0,,,,-100.00000000000001,-47.432628234797086,-44.374909690472116,
2020-10-01,-41.0,47.12523187019646,22.730994695997914,39.62847570781811,-100.00000000000001,-42.56572276646618,-38.57079074875433,-21.008536270130218
2020-10-02,-49.0,,,,-100.00000000000001,-43.37443246327484,-37.433762642505556,
2020-10-03,-42.0,,,,-100.00000000000001,-38.95425859257803,-30.48622123920387,
2020-10-04,-42.0,,,,-100.00000000000001,-34.44855657353916,-34.65159079690871,
2020-10-05,-40.0,,,,-100.00000000000001,-53.09808153798777,-41.711057976742794,
2020-10-06,-40.0,55.85606093958853,21.791377982127717,,-100.00000000000001,-61.30024994157296,-34.4798488901077,
2020-10-07,-40.0,,,,-100.00000000000001,-31.803743061892167,-24.48852240216312,
2020-10-08,-39.0,,,,-100.00000000000001,-34.43293067529507,-27.471621683374796,
2020-10-09,-38.0,,,,-100.00000000000001,17.33657434511328,-12.986348060749455,
2020-10-10,-40.0,,,,-100.00000000000001,-15.97295855422551,-33.61578438971726,
2020-10-11,-39.0,5.042440590654419,-1.2149114683328364,,-100.00000000000001,-12.228688449478511,-20.45602185387351,
2020-10-12,-38.0,,,,-100.00000000000001,49.13677382451505,-5.368626182949674,
2020-10-13,-37.0,,,,-100.00000000000001,105.89606507501394,17.405043865846036,
2020-10-14,-36.0,,,,-100.00000000000001,170.02611267758522,40.83253062323627,
2020-10-15,-35.0,,,,-100.00000000000001,-3.0164629273200556,-22.10416128810074,
2020-10-16,-32.0,4.797136550821268,-8.163940298960364,,-100.00000000000001,14.827481308502758,-14.274559610493117,
2020-10-17,-43.0,,,,-100.00000000000001,42.7025528755546,-15.28244222389565,
2020-10-18,-39.0,,,,-100.00000000000001,-10.690431519884337,-32.53208091652006,
2020-10-19,-39.0,,,,-100.00000000000001,-36.350950878313775,-31.590235238934294,
2020-10-20,-37.0,,,,-100.00000000000001,-8.19280630690455,-28.34301739805898,
2020-10-21,-38.0,-3.639940320532189,-6.876230979603142,,-100.00000000000001,-27.536738504188946,-23.162529523487475,
2020-10-22,-35.0,,,,-100.00000000000001,78.18662730775468,16.840307470508726,
2020-10-23,-36.0,,,,-100.00000000000001,31.88622566851473,-10.737285857194541,
2020-10-24,-37.0,,,,-100.00000000000001,50.32390931468775,-30.022422293328038,
2020-10-25,-36.0,,,,-100.00000000000001,36.47031905599439,-31.338800505815836,
2020-10-26,-32.0,-43.97423621830132,-48.23020674857623,,-100.00000000000001,109.1756339739566,-40.11793340630165,
2020-10-27,-33.0,,,,-100.00000000000001,55.89514329151117,-37.95885202541411,
2020-10-28,-34.0,,,,-100.00000000000001,176.5722439246925,-10.76991994657164,
2020-10-29,-34.0,,,,-100.00000000000001,113.32451935537739,41.81397825116437,
2020-10-30,-36.0,,,,-100.00000000000001,43.918695419207815,-24.059613194843426,
2020-10-31,-38.0,-15.976299577856585,-21.159803421221167,,-100.00000000000001,-7.430774285269246,-37.48138316492495,
2020-11-01,-33.0,,,14.902666995250087,-100.00000000000001,-10.706567121779269,-36.594284201652236,2.1389316231629723
2020-11-02,-32.0,,,,-100.00000000000001,113.36381003316582,-31.55264011885034,
2020-11-03,-27.0,,,,-100.00000000000001,-20.070826533186466,14.891888051550724,
2020-11-04,-36.0,,,,-100.00000000000001,354.6244767780157,-58.22068552683572,
2020-11-05,-35.0,-27.367950433915208,-39.948036538736545,,-100.00000000000001,91.02222947557252,-46.78713172923906,
2020-11-06,-35.0,,,,-100.00000000000001,257.0065423726802,-40.24007351300134,
2020-11-07,-34.0,,,,-100.00000000000001,73.03589518688126,-37.315647893907034,
2020-11-08,-34.0,,,,-100.00000000000001,311.81289966750956,-34.213213273294606,
2020-11-09,-33.0,,,,-100.00000000000001,311.7271049932123,-35.620166836830755,
2020-11-10,-30.0,-67.36767659998412,-63.25975580955637,,-100.00000000000001,104.98695283758909,-9.61925835419497,
2020-11-11,-29.0,,,,-100.00000000000001,10.572036439202618,-4.811994541792119,
2020-11-12,-23.0,,,,-100.00000000000001,26.283580544630183,53.406837816471175,
2020-11-13,-21.0,,,,-100.00000000000001,28.429381595275885,-13.692449923745189,
2020-11-14,-44.0,,,,-100.00000000000001,362.5509794988459,-3.710563852206017,
2020-11-15,-47.0,-46.203805379297606,-73.85555695218171,,-43.37491441797466,238.80135912097637,-61.623231661767704,
2020-11-16,-35.0,,,,-100.00000000000001,56.240910198795696,-54.01737543427709,
2020-11-17,-37.0,,,,-100.00000000000001,-28.933444317792176,-28.687452538969556,
2020-11-18,-37.0,,,,-100.00000000000001,32.99817147192704,-27.166745485818513,
2020-11-19,-37.0,,,,-100.00000000000001,30.12911036888362,-14.623169642794453,
2020-11-20,-38.0,7.28345360202479,-23.827779492503403,,-100.00000000000001,-17.72216226314991,-35.59228360727501,
2020-11-21,-40.0,,,,-100.00000000000001,-27.067758811849437,-42.95055754591719,
2020-11-22,-38.0,,,,-100.00000000000001,,-21.9204199199366,
2020-11-23,-38.0,,,,-100.00000000000001,-8.306287159712172,59.04361338942896,
2020-11-24,-39.0,,,,522.8830662179462,,,
2020-11-25,-38.0,,,,146.9892178230627,,15.481200203677323,
2020-11-26,-38.0,,,,-100.00000000000001,-8.734586065383871,-30.22588514907784,
2020-11-27,-37.0,,,,-100.00000000000001,-64.73994448929416,-27.830748406561458,
2020-11-28,-40.0,,,,-100.00000000000001,-45.712433482116644,-29.0196106703799,
2020-11-29,-39.0,,,,-100.00000000000001,-25.96695865760261,-4.917608554705086,
2020-11-30,-38.0,-11.772248640703769,-32.40562984003398,,-100.00000000000001,6.124400805106184,-11.370406504791331,
2020-12-01,-37.0,,,-4.822463574590455,-100.00000000000001,21.39684096976856,3.605542194764759,-12.139789104343173
2020-12-02,-38.0,,,,-100.00000000000001,9.377877440862157,,
2020-12-03,-37.0,,,,-100.00000000000001,6.847894794955593,23.63863757196028,
2020-12-04,-37.0,,,,-100.00000000000001,24.003097620277508,78.97180893699193,
2020-12-05,-38.0,-35.17995368523065,-49.65517285394177,,-100.00000000000001,29.049942702798877,35.764359534872504,
2020-12-06,-37.0,,,,-100.00000000000001,40.887377174497026,17.994141878554405,
2020-12-07,-36.0,,,,-100.00000000000001,38.318872851717366,-18.66280293938309,
2020-12-08,-42.0,,,,-100.00000000000001,-5.0410884642696265,12.561919120216782,
2020-12-09,-38.0,,,,-100.00000000000001,-32.364610524513914,7.083341767458618,
2020-12-10,-36.0,-16.788514918983655,-33.328476893269645,,-100.00000000000001,-0.9435820843652103,-2.7237064636156614,
2020-12-11,-37.0,,,,-4.293723081353132,31.761377357233414,20.14863391453207,
2020-12-12,-40.0,,,,-93.78735957011104,230.78648080864676,12.64622557793693,
2020-12-13,-38.0,,,,-100.00000000000001,-41.57227802664007,-35.4504692878532,
2020-12-14,-38.0,,,,-100.00000000000001,-43.45604359935937,-27.257942614023776,
2020-12-15,-37.0,-21.949312940830648,-24.109889335254042,,-100.00000000000001,52.216425936916785,41.43160557185792,
2020-12-16,-38.0,,,,-100.00000000000001,-14.956591509103957,-15.87377343916007,
2020-12-17,-37.0,,,,-100.00000000000001,10.77479093780757,-11.389821510593105,
2020-12-18,-37.0,,,,-100.00000000000001,-51.30440529052266,-31.20446456850518,
2020-12-19,-37.0,,,,-100.00000000000001,-42.52934711462266,-28.532747202705604,
2020-12-20,-35.0,-5.522051785589289,-34.636553687321346,,-100.00000000000001,-37.30905108587437,-36.52443120449353,
2020-12-21,-35.0,,,,-100.00000000000001,-24.355139594682033,,
2020-12-22,-36.0,,,,-100.00000000000001,25.496796466059298,94.23347098451603,
2020-12-23,-35.0,,,,-100.00000000000001,34.01182108019521,100.01960983217668,
2020-12-24,-31.0,,,,-100.00000000000001,30.804048052356702,14.910224314826806,
2020-12-25,-22.0,6.701443294400584,0.6056012927258362,,-100.00000000000001,-24.071828223906905,-29.859623849228434,
2020-12-26,-40.0,,,,13.706729352016302,-5.121493411971298,-5.905125392938551,
2020-12-27,-38.0,,,,-100.00000000000001,60.15740190626374,27.062485157154242,
2020-12-28,-35.0,,,,-100.00000000000001,-53.838108540909985,-24.18730022430176,
2020-12-29,-36.0,,,,-100.00000000000001,-13.220027809965623,-23.85669848099374,
2020-12-30,-35.0,,,,-100.00000000000001,16.722332371347804,-7.238775143264614,
2020-12-31,-24.0,,,,-95.25269058361101,131.03698611288422,12.868383013303196,
2021-01-01,-28.0,,,-14.009912594516784,-95.8362320415089,108.04494786859836,,-25.961134750349583
2021-01-02,-42.0,,,,-6.392514828104235,,41.06694271129591,
2021-01-03,-48.0,,,,-9.819365587519199,,-19.803570442573715,
2021-01-04,-43.0,20.95973048511749,9.706875561357297,,1917.9002879400991,-0.7306590395842062,63.745867493060494,
2021-01-05,-39.0,,,,1107.3946191338903,,-7.223497219582245,
2021-01-06,-37.0,,,,257.61346692474433,,14.06680048955778,
2021-01-07,-34.0,,,,-100.00000000000001,,46.85430155193015,
2021-01-08,-35.0,,,,-98.62155756338085,415.152289188641,10.418979987614351,
2021-01-09,-35.0,15.717470258855487,-32.96105438288697,,-100.00000000000001,,-11.079078287080627,
2021-01-10,-34.0,,,,-100.00000000000001,-36.025383531459575,-14.854151771468427,
2021-01-11,-35.0,,,,-100.00000000000001,-39.62577143057818,-19.067451769938327,
2021-01-12,-35.0,,,,-100.00000000000001,22.117765173300505,13.812050969148622,
2021-01-13,-37.0,,,,-100.00000000000001,35.83258282932629,3.610154533191803,
2021-01-14,-40.0,1.6818991817359183,-18.24370806235435,,684.8221332884425,50.69274919445425,333.96680893384706,
2021-01-15,-41.0,,,,9.318605090494126,122.98568512282944,321.290853220694,
2021-01-16,-42.0,,,,-100.00000000000001,-20.31590770651462,63.00879674258517,
2021-01-17,-40.0,,,,-100.00000000000001,112.83711880985328,-5.2106203872977765,
2021-01-18,-39.0,,,,-100.00000000000001,121.24211539069839,32.291490471871306,
2021-01-19,-39.0,-10.33844472713109,-30.506126151050164,,-100.00000000000001,104.49339805555353,-2.237415233543617,
2021-01-20,-38.0,,,,-100.00000000000001,-13.645197353905337,-13.555437176524094,
2021-01-21,-37.0,,,,-100.00000000000001,-55.5081272906762,-29.89640531515111,
2021-01-22,-37.0,,,,-100.00000000000001,34.955655694229755,84.64606036003946,
2021-01-23,-38.0,,,,-100.00000000000001,56.35233891948835,57.70256630939281,
2021-01-24,-40.0,,,,-100.00000000000001,,-39.259456143614585,
2021-01-25,-36.0,,,,-100.00000000000001,40.48958963414654,14.870771672968257,
2021-01-26,-59.0,,,,-100.00000000000001,18.419468478418732,-5.013127660269771,
2021-01-27,-41.0,,,,-100.00000000000001,-32.848327951374856,4.606128545659794,
2021-01-28,-38.0,,,,-100.00000000000001,56.16207222066214,276.44876588258,
2021-01-29,-35.0,6.790527778709974,-0.7558070534565432,,-100.00000000000001,3.293220901174479,5.844520670203147,
2021-01-30,-34.0,,,,-100.00000000000001,-35.1685039064573,-1.6249256287918965,
2021-01-31,-34.0,,,,-100.00000000000001,-41.820192964060624,38.26380823462382,
2021-02-01,-33.0,,,9.05596999483427,-100.00000000000001,-23.361809113705128,99.83601343787203,-8.312188035554922
2021-02-02,-32.0,,,,-100.00000000000001,-8.304966556669209,101.35216669336945,
2021-02-03,-33.0,-3.9646854464615617,2.3598384739785936,,-87.01011643652839,1.0109502851323195,24.58360642005918,
2021-02-04,-36.0,,,,447.8824977890271,,-13.774721836823897,
2021-02-05,-31.0,,,,-100.00000000000001,-36.26022773835449,23.16647516056507,
2021-02-06,-34.0,,,,-100.00000000000001,-47.52036477541462,-23.249337483229386,
2021-02-07,-29.0,,,,-100.00000000000001,-3.284172784886251,-20.27694247786959,
2021-02-08,-31.0,2.9993190469857414,19.18290602250773,,-100.00000000000001,-11.73727489961228,45.86634335031742,
2021-02-09,-29.0,,,,-83.01625213463,-8.445807305847058,38.22369983667295,
2021-02-10,-30.0,,,,-100.00000000000001,-38.07331110269945,3.3826304158904104,
2021-02-11,-30.0,,,,-95.16512659905892,13.442507517637946,67.4720634789693,
2021-02-12,-29.0,,,,-96.44190143708909,71.74603311916746,94.83497373334413,
2021-02-13,-29.0,,,,-98.32778090885812,20.44025487253165,158.35818082017383,
2021-02-14,-23.0,,,,-100.00000000000001,1.3978834282962989,83.86739580528285,
2021-02-15,-28.0,,,,-100.00000000000001,-14.677158332344204,0.11618148483247609,
2021-02-16,-28.0,,,,-100.00000000000001,11.728958741404055,105.21926624428826,
2021-02-17,-31.0,,,,-100.00000000000001,8.277572912395202,75.00658252063751,
2021-02-18,-30.0,17.030475186346084,13.898913493796607,,-100.00000000000001,1.251721832515036,205.4875681997769,
2021-02-19,-29.0,,,,-100.00000000000001,15.292475874809087,23.432012912137196,
2021-02-20,-29.0,,,,-100.00000000000001,-43.006009348608245,-8.615798697353167,
2021-02-21,-28.0,,,,-100.00000000000001,-18.64696200816688,-22.861782227621912,
2021-02-22,-30.0,,,,-100.00000000000001,-33.38892147142307,-28.914719371029886,
2021-02-23,-30.0,20.402359709056444,30.167201091743955,,-100.00000000000001,-56.81165928611066,-5.7124428078989204,
2021-02-24,-30.0,,,,-100.00000000000001,-58.032903263250475,-9.49859401832128,
2021-02-25,-29.0,,,,-100.00000000000001,-35.29292214792507,-24.478662768933866,
2021-02-26,-28.0,,,,-90.93781771181887,-64.96262129973843,-39.608855898657154,
2021-02-27,-30.0,,,,-100.00000000000001,-65.60519838718854,-38.21258431620857,
2021-02-28,-26.0,-16.050259280589902,19.706332587466047,,-100.00000000000001,-31.502855283880695,-1.8871977734131984,
2021-03-01,-28.0,,,37.37093002594859,-100.00000000000001,-60.97861457509933,-36.32961403405256,-5.256917157571812
2021-03-02,-28.0,,,,-100.00000000000001,-72.00254593837579,-40.542200741609705,
2021-03-03,-28.0,,,,-100.00000000000001,-67.67622209907914,-36.59695349403393,
2021-03-04,-28.0,,,,-100.00000000000001,-25.077821686882523,54.66647300023127,
2021-03-05,-27.0,10.63987694425953,41.54361713698494,,-100.00000000000001,-63.80698212706693,-34.564624795287294,
2021-03-06,-26.0,,,,-63.33489993354159,-47.074200282497856,-26.3422042238266,
2021-03-07,-25.0,,,,-48.68462198753512,-35.22961081601671,1.8867906519850612,
2021-03-08,-28.0,,,,-100.00000000000001,35.373359201677935,-8.881761979257039,
2021-03-09,-28.0,,,,1732.1712028745405,25.401897584610087,9.259440235460932,
2021-03-10,-26.0,-0.35453431031946675,5.004769318369383,,-100.00000000000001,0.9152343864317155,,
2021-03-11,-30.0,,,,-26.05020601344143,-7.320399034135381,53.9871099360643,
2021-03-12,-27.0,,,,3995.721667467307,-3.38688810982411,-23.598198829616656,
2021-03-13,-26.0,,,,-98.86752732612568,10.714317657575942,-19.437728602455547,
2021-03-14,-26.0,,,,-100.00000000000001,-30.98396230095944,-35.0365253194699,
2021-03-15,-26.0,-51.36590101927573,-10.715877121938963,,-81.90642291199019,98.3988407628037,-36.65648867348488,
2021-03-16,-29.0,,,,-96.39627941974359,41.39049951571819,-33.138810373885285,
2021-03-17,-29.0,,,,-59.96116716032776,22.950559409537206,-2.3676819980459647,
2021-03-18,-28.0,,,,47.77134129110433,,-0.2498127256072466,
2021-03-19,-26.0,,,,171.4415056606799,-13.591782542559335,-19.37465066293762,
2021-03-20,-27.0,-16.274045592612854,2.884904042421307,,-100.00000000000001,-20.083509106500138,-23.545297984253423,
2021-03-21,-25.0,,,,-60.48044360937283,-20.766073680293033,-15.442638178236411,
2021-03-22,-27.0,,,,1158.4612681744727,-9.866969457854703,-20.655769724160603,
2021-03-23,-27.0,,,,990.9898447017443,5.574557532097212,-47.001100861766886,
2021-03-24,-26.0,,,,-100.00000000000001,-3.908172502080725,-27.86143016714685,
2021-03-25,-26.0,,,,-74.82089148988089,,-41.877764866628624,
2021-03-26,-25.0,,,,-100.00000000000001,-47.47617908698091,-22.742873926512203,
2021-03-27,-27.0,,,,-100.00000000000001,-31.03211121212268,-17.294259126509434,
2021-03-28,-36.0,,,,-100.00000000000001,-23.86646828918814,-23.34362515698384,
2021-03-29,-65.0,,,,-100.00000000000001,-37.92256401495447,-40.363423399126404,
2021-03-30,-35.0,-19.376889300140395,-10.190371162121146,,-100.00000000000001,-27.649294931281236,-44.48346429055143,
2021-03-31,-31.0,,,,-100.00000000000001,-90.5644493101154,-33.631200684959985,
2021-04-01,-28.0,,,53.71357078740236,-100.00000000000001,-70.00285387762926,-40.197876572545276,-6.312346571581153
2021-04-02,-28.0,,,,-99.99011282232854,-80.67357523491101,-33.38627071168429,
2021-04-03,-29.0,,,,-100.00000000000001,-52.88124017040571,-8.176919458744635,
2021-04-04,-29.0,21.454818536654226,-16.067412658392108,,-97.80058866533655,-57.71981490383275,-33.189094007475916,
2021-04-05,-29.0,,,,-76.42594676635368,16.707394666900687,-0.26882868709860436,
2021-04-06,-31.0,,,,-94.43397263023745,23.86700778157392,17.85147761504601,
2021-04-07,-33.0,,,,-100.00000000000001,22.787111738985526,-3.4074806680428686,
2021-04-08,-32.0,,,,-100.00000000000001,-36.76923138112191,-27.208584196560086,
2021-04-09,-32.0,25.10979780708822,-17.118465272344245,,-100.00000000000001,-80.39185037024932,-22.157095667068184,
2021-04-10,-33.0,,,,-100.00000000000001,-18.625894060742304,-18.979729939448475,
2021-04-11,-33.0,,,,-100.00000000000001,-43.27801797531129,-21.89390500227351,
2021-04-12,-31.0,,,,-100.00000000000001,18.19623225014882,-5.0608513111272675,
2021-04-13,-38.0,,,,-100.00000000000001,-13.936465268283232,,
2021-04-14,-42.0,-16.733917659206867,-30.154081031796643,,-97.809184009819,3.436854862255598,-38.86321680262525,
2021-04-15,-40.0,,,,-100.00000000000001,16.251538075819795,-30.824746473197905,
2021-04-16,-43.0,,,,814.5694936851363,13.566293393455386,1.2145268967017762,
2021-04-17,-83.0,,,,-100.00000000000001,-45.347874757966956,-24.51320784358947,
2021-04-18,-83.0,,,,-100.00000000000001,-23.874027703564384,-30.814851435893836,
2021-04-19,-34.0,-2.0281016590214844,-32.09675610738545,,-96.95153287404116,-19.007418844668468,-28.974188242050477,
2021-04-20,-78.0,,,,597.5491195804804,,-65.7635623454329,
2021-04-21,-77.0,,,,-100.00000000000001,-2.2179483820585846,-33.079146141311895,
2021-04-22,-76.0,,,,-100.00000000000001,-15.589607871828724,-22.088621690037513,
2021-04-23,-76.0,,,,86.91722595398565,57.829041202168746,-23.195420672373412,
2021-04-24,-79.0,34.94057474129278,-20.54182295730919,,-100.00000000000001,-62.337478855601546,-33.384992274773936,
2021-04-25,-79.0,,,,-100.00000000000001,-63.867576969209715,-32.07737073197181,
2021-04-26,-74.0,,,,-100.00000000000001,-10.974311180702232,-20.051599339628563,
2021-04-27,-75.0,,,,-100.00000000000001,-10.379525876784875,-13.174667214426197,
2021-04-28,-75.0,,,,-100.00000000000001,35.719545611382074,-16.377858188712366,
2021-04-29,-76.0,-45.7613669104277,-47.559933652766304,,-45.96647829948818,19.405364745355413,-18.429455958328102,
2021-04-30,-75.0,,,,63.28635314385891,36.46583124910168,-29.788493431811656,
